5,大森東図書館,03-3763-9681,143-0012,大森東1-31-3-104,9:00,19:00,,第2木曜日(祝日の場合は翌日),,112
5,大森南図書館,03-3744-8411,143-0013,大森南1-17-7,9:00,19:00,,第3木曜日(祝日の場合は翌日),,112
5,蒲田図書館,03-3738-2459,144-0031,東蒲田1-19-22,9:00,19:00,,第2木曜日(祝日の場合は翌日),,110
5,蒲田駅前図書館,03-3736-0131,144-0052,蒲田5-13-26-301,9:00,20:00,,第3木曜日(祝日の場合は翌日),,136
5,久が原図書館,03-3753-3343,146-0085,久が原2-28-4,9:00,19:00,,第3木曜日(祝日の場合は翌日),,70
5,下丸子図書館,03-3759-2454,146-0092,下丸子2-18-11,9:00,19:00,,第3木曜日(祝日の場合は翌日),,136
5,洗足池図書館,03-3726-0401,145-0063,南千束2-2-10,9:00,19:00,,第2木曜日(祝日の場合は翌日),,92
5,多摩川図書館,03-3756-1251,146-0095,多摩川2-24-63,9:00,19:00,,第2木曜日(祝日の場合は翌日),,85
5,羽田図書館,03-3745-3221,144-0043,羽田1-11-1,9:00,19:00,,第3木曜日(祝日の場合は翌日),,67
5,浜竹図書館,03-3741-1185,144-0034,西糀谷3-32-7,9:00,19:00,,第2木曜日(祝日の場合は翌日),,70
5,馬込図書館,03-3775-5401,143-0027,中馬込2-26-10,9:00,19:00,,第3木曜日(祝日の場合は翌日),,128
5,六郷図書館,03-3732-4445,144-0045,南六郷3-10-3,9:00,19:00,,第3木曜日(祝日の場合は翌日),,84
6,中央図書館,03-3607-9201,125-0042,金町6-2-1 ヴィナシス金町ブライトコート3階,9:00,22:00,日曜日､祝日は~8PM,第4木曜日(祝日の場合は翌日),年末年始、特別整理期間,283
6,西水元地区図書館,03-5660-2201,125-0031,西水元2-2-8 西水元あやめ園内,10:00,17:00,金曜日は~8PM,月曜日、第4木曜日(祝日の場合は翌日),年末年始、特別整理期間,16
6,青戸地区図書館,03-3838-1273,125-0062,青戸5-20-6 青戸地区センター内,10:00,17:00,金曜日は~8PM,月曜日、第4木曜日(祝日の場合は翌日),年末年始、特別整理期間,12
6,奥戸地区図書館,03-3696-2781,124-0022,奥戸3-5-1 南奥戸小学校内,10:00,17:00,金曜日は~8PM,月曜日、第4木曜日(祝日の場合は翌日),年末年始、特別整理期間,24
6,こすげ地区図書館,03-3601-3855,124-0001,小菅3-8-22 こすげ小学校敷地内,10:00,17:00,金曜日は~8PM,月曜日、第4木曜日(祝日の場合は翌日),年末年始、特別整理期間,12
6,お花茶屋図書館,03-3690-7661,124-0003,お花茶屋2-1-15,9:00,20:00,日曜日､祝日は~5PM,月曜日、第4木曜日(祝日の場合は翌日),年末年始、特別整理期間,83
6,鎌倉図書館,03-3650-7741,125-0053,鎌倉2-4-5,9:00,20:00,日曜日､祝日は~5PM,月曜日、第4木曜日(祝日の場合は翌日),年末年始、特別整理期間,115
6,上小松図書館,03-3696-7901,124-0023,東新小岩3-12-1 都営住宅1階,9:00,20:00,日曜日､祝日は~5PM,月曜日、第4木曜日(祝日の場合は翌日),年末年始、特別整理期間,90
6,亀有図書館,03-3690-1901,125-0061,亀有1-17-5 都営住宅5号棟1階,9:00,20:00,日曜日､祝日は~5PM,月曜日、第4木曜日(祝日の場合は翌日),年末年始、特別整理期間,120
6,立石図書館,03-3696-4451,124-0012,立石1-9-1,9:00,22:00,日曜日､祝日は~8PM,第4木曜日(祝日の場合は翌日),年末年始、特別整理期間,120
6,水元図書館,03-3627-3111,125-0033,東水元1-7-3,9:00,20:00,日曜日､祝日は~5PM,月曜日、第4木曜日(祝日の場合は翌日),年末年始、特別整理期間,98
6,にいじゅく地区図書館,03-3607-9105,125-0051,新宿3-7-1,9:00,17:00,,第4木曜日,年末年始、特別整理期間,6
7,中央図書館,03-5993-1125,114-0033,十条台1-2-5,9:00,20:00,日曜日､祝日､12月28日は~5PM,第1･3･5月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),374
7,中央図書館分室,03-3912-8566,114-0003,豊島1-14-12,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),13
7,滝野川図書館,03-3910-9092,114-0024,西ケ原1-23-3,9:00,20:00,日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),166
7,赤羽図書館,03-3901-1992,115-0044,赤羽南1-13-1,9:00,20:00,日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),179
7,浮間図書館,03-3965-6531,115-0051,浮間4-29-32,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),46
7,赤羽西図書館,03-3907-5992,115-0055,赤羽西5-7-5,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),48
7,昭和町図書館,03-3893-5418,114-0011,昭和町3-10-7,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),68
7,田端図書館,03-3828-5569,114-0014,田端3-16-2,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),38
7,上十条図書館,03-3905-3533,114-0034,上十条3-3-9,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),24
7,赤羽北図書館,03-3907-6412,115-0052,赤羽北1-18-1-111,9:00,19:00,土･日曜日､祝日､12月28日は~5PM,月曜日、3月･12月を除く毎月第4木曜日(ただし､令和3年7月は第3木曜日､9月は第4金曜日),3月31日(土･日･月曜日の場合は直前の金曜日),22
